credit_lines_outstanding,loan_amt_outstanding,total_debt_outstanding,income,years_employed,fico_score,PD,Expected_Loss,Actual_Default
3,4590.852814,14624.39601,78424.67328,3,512,0.9678020919986663,3998.733261702448,1
0,4996.052947,5596.093732,86885.49097,5,613,2.177108330259338e-19,9.789253640397375e-16,0
1,5029.46392,6403.756018,71885.49901,6,574,2.7654200866148548e-14,1.2517722494345419e-10,0
0,2110.100199,1453.638193,32717.96454,5,725,9.619657691845707e-17,1.8268597448887955e-13,0
3,6509.66362,17402.34246,87221.75506,4,640,0.1548989605244037,907.5061152913742,0
0,6631.715979,8289.561229,103171.7885,3,683,3.2333161567661768e-18,1.929819097978661e-14,0
1,2466.6855,3994.767353,36529.62135,6,718,1.439018213773929e-13,3.194644825936846e-10,0
3,3912.528934,11003.19021,61135.14782,6,520,0.004850586020665413,17.080252337438413,0
1,4918.553752,7829.980665,78893.84275,5,674,1.1910313127296699e-14,5.2723363787784025e-11,0
5,3305.069595,25520.98329,90774.47952,5,509,0.9999999999370712,2974.562635312814,1
0,3648.628104,2660.769199,53321.52026,3,558,1.3587330121715895e-13,4.4617603086376516e-10,0
3,6761.506636,20075.17457,102801.1803,5,631,0.00537078235800219,32.68312249872918,0
2,1854.185911,5688.249975,30718.06839,4,563,0.0006313247431092818,1.0535340995450322,0
1,3364.303359,4880.868805,56527.21725,6,663,8.91761973185303e-15,2.7001420216342048e-11,0
4,3547.266508,15839.52521,64299.63546,5,575,0.999823272122318,3191.975646406622,1
0,2141.99784,2516.832393,42500.5186,3,631,1.382789913033594e-13,2.665739706202572e-10,0
0,4370.205107,6373.325162,65420.44108,3,572,5.101760550159887e-13,2.006616600989988e-09,0
2,2422.500999,6673.854912,55678.66621,5,553,1.0222893769298663e-07,0.00022288473331917198,0
1,4884.843531,6367.966032,71581.32871,5,639,4.9078019994535624e-14,2.1576460363613644e-10,0
1,3379.990953,4498.1144,55641.25311,6,673,4.899189505255049e-15,1.490329458431515e-11,0
4,4250.229531,11937.99899,61705.29339,8,650,0.001131634005739301,4.328733842529301,0
0,3805.720036,3432.878103,65507.79457,4,752,7.260395928526112e-19,2.4867930829036185e-15,0
4,7245.285936,26822.23894,101164.314,1,509,0.9999999999992382,6520.7573423950325,1
0,3317.388081,4776.350863,62300.85198,4,644,4.33586760904883e-16,1.29453799743473e-12,0
1,4357.308441,10823.44917,89452.65138,6,736,1.6380960366968448e-16,6.423920719081027e-13,0
4,3030.290319,13332.21926,47322.91875,1,531,0.999999999895542,2727.261286815116,1
0,1503.473477,1458.202001,31544.4617,6,639,1.185062675658587e-16,1.603539271291805e-13,0
0,2777.302656,3430.341172,75436.06779,2,686,5.029431257863689e-17,1.257142751157082e-13,0
4,4970.764441,15867.38082,71383.43096,4,732,0.9897126053926854,4427.665403125883,1
0,3072.913042,3512.234245,52055.22418,4,621,3.611328446196951e-15,9.987568453137785e-12,0
0,3679.240938,4848.834044,62593.59825,3,633,1.2701358046574522e-14,4.205822084383742e-11,0
0,2499.777119,2331.241372,45890.16553,3,555,5.751645099915084e-13,1.2940047735638577e-09,0
1,3522.603139,8298.133844,89064.78439,5,580,1.16482598672003e-14,3.6928977094878747e-11,0
0,4003.266653,1237.903753,105344.8292,5,689,5.672446228344257e-26,2.043748334417957e-22,0
0,5117.118539,8156.461092,87798.85766,4,615,1.0437272387744141e-16,4.806788402872651e-13,0
1,7533.081008,7691.079504,89935.63222,4,586,3.4622753368746935e-13,2.34734405262098e-09,0
2,6144.508531,14620.81302,94527.60831,5,623,2.04918129495069e-08,0.00011332090753551128,0
2,2985.74883,5598.598939,63174.569,9,645,1.4652258983936501e-15,3.937316860633086e-12,0
0,3136.403561,3087.738958,57318.21955,6,628,1.07156959633846e-18,3.024787228033751e-15,0
2,3574.970121,9757.417296,76773.78277,6,615,1.2777434193561198e-10,4.111105091852251e-07,0
4,4024.721635,13690.45883,67101.24842,7,594,0.20207914914747135,731.9810912005978,0
0,3737.666172,4815.418735,66855.60525,4,610,4.2125846316580797e-16,1.4170711566991938e-12,0
1,4787.52902,5459.050622,63472.55803,6,713,8.03024166992562e-16,3.4600513529143947e-12,0
1,6570.33897,5509.513949,83002.83839,5,535,2.9921906853316323e-14,1.7693736358954888e-10,0
5,4734.004717,21011.23752,77850.18583,3,576,0.9999999999885114,4260.604245251052,1
4,5790.801436,21522.42637,95739.75593,3,518,0.999999799102842,5211.720245380004,1
1,3719.667989,7834.343013,71139.91226,7,621,1.7299155910768377e-15,5.791240483020475e-12,0
1,4388.182447,7247.738666,73229.46123,7,662,1.3087827046844161e-16,5.168859562470006e-13,0
0,2271.318459,4062.42798,42390.09209,4,552,1.2288191598985858e-12,2.5119356765854775e-09,0
4,5179.997523,16088.36032,74353.70478,5,577,0.998521459211204,4655.104816838744,1
0,4240.143954,3512.507156,80803.53995,5,666,8.745279078469398e-21,3.337311798955324e-17,0
5,4290.491374,26512.11299,80484.26002,4,702,0.999999999984212,3861.442236539036,1
5,2166.900899,8691.723981,31318.19872,4,529,0.9999999978249279,1950.210804858151,1
1,3648.550728,6079.375882,72185.95007,5,602,5.248035354180258e-14,1.7232950890857709e-10,0
0,6478.556099,6317.310819,99519.11782,4,629,2.169708839704139e-19,1.265092239286752e-15,0
0,3834.651319,4786.764461,66277.55024,5,670,3.9169489586910455e-18,1.3518120141810265e-14,0
0,6116.701564,7391.343319,96869.94269,2,613,9.4934342818365e-16,5.226165388749649e-12,0
0,3604.988979,2695.970818,70911.46295,4,665,8.074034160394853e-19,2.619612374786367e-15,0
3,4465.159228,14023.61901,80648.99587,4,556,0.07293705860372789,293.1080222588511,0
0,4310.371033,7275.854111,63040.32828,3,688,7.286398455622109e-14,2.826637275420853e-10,0
0,3739.54067,3243.756273,77112.76894,5,675,1.1137632736062738e-20,3.7484667525626983e-17,0
3,3335.037027,13958.85468,65828.46564,5,579,0.11203982170593793,336.29125849900316,0
2,4812.279568,13891.01916,71824.47906,4,751,1.0964963723803186e-06,0.004748982380272735,0
0,3746.955741,3196.810975,64077.44818,5,634,2.670383135734796e-18,9.00522667899997e-15,0
1,2313.91068,5858.196071,52610.08266,6,745,4.588898846152046e-15,9.556471844595807e-12,0
1,6353.325278,9134.351109,94175.46202,2,615,4.1750100568390176e-11,2.3872677237017596e-07,0
3,4639.002027,13591.79587,64333.49368,3,659,0.8035810170310861,3355.032570179337,1
0,4754.778961,698.3423728,69834.23728,4,707,2.713242750192988e-20,1.1610782590233058e-16,0
4,3124.798694,14791.12847,59611.90764,5,631,0.9985259779451051,2808.1734046271436,1
1,3432.14462,7834.019675,69875.646,6,586,1.2456326230471527e-13,3.847672175118996e-10,0
1,4440.085336,4963.306086,78779.23803,8,631,1.5185937802575114e-19,6.068417377555965e-16,0
0,3269.114214,5048.244048,67776.54569,5,585,4.9136824889309824e-17,1.4457050340882455e-13,0
0,3885.035823,4199.735935,58823.05276,5,662,2.4377907822178077e-17,8.523814066105838e-14,0
0,1791.898603,2484.332424,43474.80633,4,615,8.450619563377816e-15,1.3628388051091063e-11,0
1,3534.136696,4786.98187,53488.15575,6,649,3.5853375539154715e-14,1.140396571515559e-10,0
0,6157.470205,922.7272214,92272.72214,3,635,1.1469926964974973e-20,6.356316018632352e-17,0
4,4037.841409,17524.48,69352.16232,5,651,0.9991587187320328,3631.0000037936275,1
3,2608.258933,9763.372846,53824.48491,5,687,0.0002528178911386911,0.5934730706862414,0
1,5196.494416,5132.039605,77712.69649,5,625,2.2433775889311887e-15,1.0491929202474418e-11,0
0,2192.077046,2000.779502,32102.18432,2,668,8.733654981409798e-12,1.7230360151188775e-08,0
0,1798.781031,1125.853784,30965.75281,6,648,7.50784440893692e-17,1.2154471295845622e-13,0
0,4084.190132,1954.807927,71765.78224,4,687,1.2677507550202563e-19,4.659961611140352e-16,0
0,3980.810542,3552.742635,76263.00571,4,583,9.872251534044993e-18,3.536960668200178e-14,0
4,3770.557062,15103.05448,61421.18109,2,535,0.9999999900982689,3393.501322198462,1
1,1562.127513,3587.321235,37686.81372,5,597,3.768164118054393e-11,5.297717558080932e-08,0
0,4706.510416,4914.287975,81985.55692,4,655,1.354512921465401e-18,5.7375262561351494e-15,0
1,3716.383284,5261.947295,70536.36938,6,637,5.152540561069543e-16,1.7233934050161748e-12,0
1,4452.41422,6422.072535,103762.1726,7,626,8.675215261669205e-21,3.476308661335529e-17,0
2,3204.099446,7695.421828,52478.32277,5,653,5.806660186738233e-08,0.00016744605018694406,0
4,5110.366497,17368.94454,82580.98659,5,567,0.9976171496504895,4588.370332565848,1
5,2083.126668,9710.915995,34837.7212,3,621,0.9999999977621252,1874.813997004401,1
0,7427.276375,7359.041167,96922.43481,5,659,7.403946158487287e-20,4.949203894623418e-16,0
2,2828.663416,6969.270149,45011.55822,2,708,0.00013220202583248445,0.3365595305940921,0
4,4219.017476,15564.18668,81624.12317,8,709,4.6948234636010015e-05,0.17826788015700729,0
0,5266.775396,8291.235394,97910.32577,1,738,3.838776734296477e-16,1.8196177369436925e-12,0
5,3629.735079,19427.77053,68348.97699,4,506,0.999999999986007,3266.761571054288,1
1,2812.332048,7296.001096,60692.16528,7,648,5.711692412952309e-15,1.4456858059137808e-11,0
5,5827.699094,26595.77806,88404.12011,2,579,0.9999999999999956,5244.929184599977,1
0,5080.47197,8260.685755,97050.79346,4,539,8.435204912763014e-17,3.8569339908448907e-13,0
0,4517.227672,4483.203033,88573.60104,3,599,9.33865962555889e-18,3.79663665119674e-14,0
5,2827.66321,13441.20107,49309.31906,3,570,0.9999999998673579,2544.8968886624393,1
1,4486.8369,8862.224076,74963.48832,5,703,5.4741366346467295e-14,2.210540242317729e-10,0
1,4768.678741,10370.83565,93752.65317,5,718,8.253043340071718e-16,3.542050109191647e-12,0
1,3688.991907,7067.073656,62267.79168,5,641,1.3525419945019762e-12,4.490564824435886e-09,0
0,5429.284042,6629.499512,77206.96931,4,624,2.918577121826851e-16,1.4261205773592731e-12,0
0,3146.225244,5737.193765,72068.60639,4,755,1.5936488128388345e-18,4.512580312521756e-15,0
0,4307.39082,2893.707351,64497.24323,7,703,6.704167203661647e-22,2.5989721441917522e-18,0
3,4558.458051,12973.59349,75043.7096,5,656,0.00021406513018049615,0.8782262244986812,0
3,4931.739323,11682.57466,70663.67139,5,610,0.0007842773231868315,3.4810661834079086,0
0,5031.435329,733.8824472,73388.24472,3,607,5.367983201414969e-18,2.4307794292570018e-14,0
2,1549.080424,6974.916601,36481.03988,3,613,0.0016620099925623282,2.3171284295736196,0
2,4235.348632,10341.67337,85623.01622,5,459,8.371369657679877e-08,0.000319101021248587,0
1,2233.130758,5608.498244,49964.68069,7,647,1.21699425351866e-14,2.4459365698575922e-11,0
0,3143.819299,5012.145896,59561.63011,3,683,5.893270715685901e-15,1.6674640389184386e-11,0
0,1400.97588,1386.492713,18250.66154,3,631,4.2909190489343495e-11,5.4103266815306074e-08,0
0,5057.805192,5153.869131,95535.63461,5,612,7.897658291273678e-21,3.595033539922127e-17,0
2,5616.414126,12358.17999,85448.93509,6,749,9.09557961814109e-12,4.597608766633677e-08,0
0,2929.572785,2808.962077,48838.18951,4,575,1.6526670265347672e-14,4.357447509242814e-11,0
1,5717.455427,8033.567174,95158.62041,6,662,1.1966082615501422e-17,6.157398959093606e-14,0
1,3608.933401,7479.48061,70569.79331,5,653,1.112607151517971e-13,3.613792600174206e-10,0
0,3520.312078,4455.993232,60790.40343,6,697,2.85418875162949e-19,9.042871621727733e-16,0
0,3324.762629,4488.393471,52263.92112,2,688,4.365578901869061e-13,1.3063062228196601e-09,0
0,4910.627177,6085.011109,75378.05343,3,635,2.1504988187768613e-15,9.50426814923285e-12,0
1,4995.505241,10059.64082,75467.60826,4,625,7.905332304142215e-11,3.554201606147014e-07,0
1,3762.040478,5165.442589,63315.46831,5,662,3.2445157638694534e-14,1.0985399671667377e-10,0
1,4220.434244,7419.839743,86011.37032,5,600,6.190216004182671e-15,2.3512859641628457e-11,0
5,3657.948679,16115.05388,54075.95951,3,705,0.9999999991035451,3292.153808148733,1
1,6289.484316,9757.771782,87412.06916,6,737,1.6698013640934705e-16,9.45197054127116e-13,0
1,2833.868656,9089.344527,85814.07533,6,668,2.1523667759797115e-16,5.489572268398211e-13,0
4,4009.297101,13716.12702,65262.33769,5,635,0.9699742948260703,3500.023615461615,1
2,2799.034718,6048.632159,48410.94056,7,726,4.892387694084818e-12,1.2324566708693432e-08,0
1,6075.786687,6870.190743,76547.77159,4,703,6.90334292023517e-14,3.7748915109504495e-10,0
5,5401.055102,21573.90547,85818.30865,5,530,0.9999999972629581,4860.949578495378,1
4,4738.030893,15150.83596,62080.22612,3,602,0.9999988162250135,4264.222755813789,1
2,3700.862853,10324.33471,64163.36999,4,539,6.30211078071745e-05,0.2099092291546324,0
0,3154.429126,2962.774855,48014.60233,5,617,4.238963155229217e-16,1.2034357956806312e-12,0
1,2867.812692,5477.303907,85077.19788,7,667,9.844969061346675e-20,2.541017450382959e-16,0
0,3866.094568,4862.110241,59540.46986,4,752,3.8309354418858614e-17,1.3329682832010248e-13,0
0,3327.507213,3768.885184,61791.67457,6,719,3.347710187528368e-20,1.0025576816430805e-16,0
1,2087.336565,6236.509163,51553.29179,6,588,2.10881831561367e-12,3.961632221209911e-09,0
1,5027.80116,4669.851933,70067.41293,6,743,1.2887371657983667e-17,5.831562795422527e-14,0
0,5998.673549,9481.976785,89171.19814,3,608,1.4525936820833802e-14,7.84227176834228e-11,0
5,5778.410505,19957.92673,65599.4744,3,709,0.9999999999400033,5200.569454187983,1
0,4031.822674,4216.062958,74249.1923,4,631,9.598134113143708e-18,3.482817727091912e-14,0
1,1675.454394,2324.41242,22923.14462,5,576,1.4650992888273588e-09,2.209236337000866e-06,0
5,5891.156178,25577.43285,90870.4711,5,626,0.9999999990573374,5302.040555201965,1
5,3002.285163,18397.65975,62135.93139,3,621,0.9999999999653235,2702.0566466063024,1
0,5260.134866,6033.333526,75804.99811,4,667,4.129594164294808e-17,1.9550000021433528e-13,0
0,4691.107056,1745.300224,97470.15128,6,530,2.713112027733517e-23,1.1454749079317252e-19,0
1,5363.371597,6552.409277,72603.34805,5,631,7.629566781616183e-14,3.6828181596541445e-10,0
1,555.1278809,1180.030365,10266.31723,6,684,1.3933112183862258e-11,6.961193136872485e-09,0
1,3533.190919,6329.689683,67270.90258,7,707,3.345455092925652e-17,1.0638118398822496e-13,0
2,2666.307024,8072.653535,48915.57337,4,700,8.017765354261865e-07,0.0019240041672767035,0
5,9563.693515,28825.60185,112120.6264,3,641,0.9999999999919877,8607.324163431036,1
0,4012.513302,6836.86605,86590.02423,4,592,3.0092365953681705e-17,1.0867141681001979e-13,0
4,3556.098526,14664.85654,56178.53179,1,562,0.9999999994174871,3200.4886715356743,1
2,4790.591229,15897.45336,86728.42813,2,622,0.00381946582216384,16.467749520411026,0
5,4483.692944,25022.15509,82616.02268,4,502,0.9999999999997435,4035.323649598966,1
1,4441.427626,9398.122593,76508.45955,6,592,1.865788747595482e-13,7.458089119065464e-10,0
2,4521.144514,9204.987149,65213.89018,5,606,8.196294926767046e-08,0.00033350970458950974,0
0,4624.850354,5567.066019,82464.87215,6,622,3.1296459138162115e-20,1.3026729611166803e-16,0
1,2038.021188,3755.543013,39823.17458,6,676,1.227398888221541e-13,2.2513184462908296e-10,0
0,4939.506739,749.8294388,74982.94388,1,676,8.400059033857254e-17,3.734293338516217e-13,0
0,2451.032819,2132.945822,41640.64188,3,635,1.0627067649486034e-13,2.3442562420761116e-10,0
4,3644.461408,10497.58079,47622.00088,5,628,0.9895478464899292,3245.73204411185,1
5,3691.123065,17106.07811,64632.03187,3,469,0.9999999999980633,3322.0107584935663,1
2,2766.877502,7594.676517,48243.41618,7,744,2.497587682747662e-11,6.219467251800137e-08,0
2,5440.629766,12663.73816,77744.12746,5,633,1.317215379161419e-07,0.0006449833080088733,0
3,2058.527287,11673.2964,56815.75945,5,691,0.0010001334007454636,1.8529217064671786,0
2,4719.600096,12323.70769,85723.72001,3,590,5.529736233255125e-06,0.02348832929159301,0
5,3842.814785,27507.95962,96788.70176,6,570,0.9999999974081368,3458.5332975359547,1
1,2297.158597,6650.134904,64416.52795,6,592,6.158632736939031e-14,1.2732620523682622e-10,0
1,4854.99213,6519.522126,74419.29484,7,671,2.916115424724898e-17,1.2741945693489887e-13,0
1,5257.663303,8302.536673,79552.84417,6,702,5.122491026819549e-16,2.4239099782490337e-12,0
1,2167.747098,3687.531105,38418.68532,5,623,1.895110672944689e-11,3.697308595498209e-08,0
0,5787.422117,6380.099091,97439.25827,3,664,1.6710511354658389e-18,8.703970470029664e-15,0
3,4102.923948,13529.8192,75361.72988,4,709,0.000941540416707237,3.4767618513462195,0
3,5328.582196,20056.74958,91016.20181,1,455,0.9999997213628647,4795.72264013321,1
0,4471.234279,4412.614986,77423.05164,3,618,1.4929974565620618e-16,6.007987265616095e-13,0
0,4161.242609,5449.621161,79077.96651,4,812,2.6448729294327356e-20,9.905362136411535e-17,0
1,4214.050729,4433.841538,79125.51503,7,719,4.748375709784777e-20,1.8008906509245988e-16,0
1,1302.825563,2484.231261,20218.54918,2,651,1.3157945104986974e-06,0.0015428256515394975,0
0,2003.025343,1759.860588,41675.81956,5,606,4.783436858726556e-16,8.623210729202643e-13,0
0,3177.791986,5614.586406,62895.28198,3,603,7.54485272048351e-14,2.1578375259632515e-10,0
0,4295.569415,637.1829379,63718.29379,0,628,1.6251290609854178e-13,6.282769220816967e-10,0
0,3868.654494,7436.695026,79163.59584,4,705,1.4759086969924554e-17,5.138802732018192e-14,0
0,3889.48117,3277.362689,65695.06604,4,549,5.856154663533202e-16,2.049966296317807e-12,0
0,4282.031193,3886.733054,60487.31833,4,647,3.1053969513036456e-16,1.196766595091638e-12,0
1,4018.074746,5967.563042,61029.69369,5,683,1.1634430847159233e-13,4.207321149394851e-10,0
1,5519.078806,8432.049851,72200.38677,7,612,9.341390291458078e-15,4.6400282258544403e-11,0
0,1566.088637,1432.743572,26531.93234,2,586,2.7792121817421946e-10,3.917243355874587e-07,0
4,4026.863128,17453.54642,70164.06286,2,469,0.999999999484136,3624.1768133304176,1
5,4224.542337,18858.28272,76975.03318,7,640,0.9998322453898322,3801.450285492407,1
5,4062.562275,18103.56709,68569.47524,3,441,0.999999999999476,3656.3060474980844,1
0,3873.496347,2839.112953,55479.2929,3,698,8.238207229311656e-16,2.8719599047710923e-12,0
0,5001.257681,2896.38829,62897.36376,3,654,6.53208117721351e-16,2.940175904440913e-12,0
0,8011.933092,10451.88365,118939.1587,2,702,8.005541122072402e-18,5.772587385176883e-14,0
0,3003.766079,4053.095356,39932.25513,3,697,4.4471090955402336e-13,1.2022267905716511e-09,0
1,5258.120104,10302.84278,87106.08143,6,647,5.287745303829758e-15,2.5023239898208954e-11,0
5,5666.175543,28616.46502,87141.51797,4,630,0.9999999999997131,5099.557988698538,1
3,3300.850516,10521.29378,52340.69752,4,630,0.16352996550453117,485.8091739153845,0
1,4105.873886,10585.55422,81363.86609,5,644,5.2409947227326e-13,1.9366977031858434e-09,0
2,3139.928723,8775.805333,57627.40818,4,634,1.6419139790668935e-06,0.004639943577210624,0
4,4990.452182,22474.26871,96483.01548,3,521,0.9999998937033889,4491.406486378661,1
0,2863.629712,2979.892352,49107.01107,2,669,2.1197504824682196e-13,5.463162417260096e-10,0
0,4661.37225,2652.237011,86929.07095,5,627,1.6951233450396832e-21,7.11144082880564e-18,0
0,2788.628902,3465.858468,62925.80911,4,609,1.4041152956522973e-16,3.524000845676644e-13,0
0,8416.164869,13037.24404,116531.4546,4,530,1.0642597289203053e-15,8.061286807827483e-12,0
0,3640.097439,4143.11283,52020.69513,3,571,1.0892992363381804e-12,3.56863982444934e-09,0
0,4811.168115,4998.887976,80712.2179,4,675,1.2163933614359804e-18,5.267045660254614e-15,0
0,5625.940866,5332.969872,93057.234,6,613,1.6996072616924215e-21,8.605700954735177e-18,0
5,4727.040046,22634.67681,78602.83078,3,575,0.9999999999986062,4254.336041394071,1
4,3829.532814,17048.20473,87644.77195,6,625,0.191074000174637,658.5517382139127,0
1,3926.10633,6114.329839,51764.60197,7,733,1.6872385504246746e-15,5.9618501577381056e-12,0
2,4232.566954,12577.06121,93291.13593,6,658,1.1858646102966425e-11,4.5173262253136916e-08,0
0,2889.902928,2244.791367,66294.09178,3,587,3.1374808117970137e-16,8.160313486100407e-13,0
5,4109.43199,21844.15208,89883.10355,4,572,0.9999999968449715,3698.488779331163,1
1,2574.163844,1963.120269,33069.19283,8,730,5.927964142529015e-17,1.373359586780399e-13,0
2,3997.349864,7982.872963,62019.19845,8,704,2.3055351656232733e-13,8.294427612676268e-10,0
1,418.126906,1265.023872,10964.60393,4,663,6.773435933846583e-09,2.548940229007643e-06,0
5,3858.333893,23166.56048,68934.37131,1,489,1.0,3472.5005037,1
1,2782.767309,7637.555893,63627.0628,6,609,2.288713004186086e-13,5.732060154958997e-10,0
1,3067.12104,5794.721374,67229.75904,6,619,4.271540475925607e-15,1.1791198500230737e-11,0
0,2366.575217,1929.804303,44194.8807,3,606,9.131765343191444e-14,1.9449908593790735e-10,0
1,3806.624765,9443.003672,81160.39558,5,719,7.31397495963418e-15,2.5057402390740012e-11,0
0,5400.756047,7841.69302,90771.66924,5,583,5.286557516774067e-18,2.569626672887776e-14,0
0,2818.46259,5009.858181,63492.39745,4,663,1.704762709026997e-16,4.3243289281976816e-13,0
5,4187.127896,18215.03757,74350.33746,5,639,0.9999993590101112,3768.4126908840194,1
2,3275.466365,8418.563602,60178.28066,4,638,4.0800047247657834e-07,0.0012027526420510266,0
5,4397.6187,19096.06197,70467.54474,4,639,0.9999999971348335,3957.8568186600805,1
0,3260.138353,1647.421726,79377.31106,3,573,4.0293800529896375e-18,1.182270280460822e-14,0
0,3692.348062,6160.133457,74903.237,3,656,7.576556209760394e-16,2.5177754373968573e-12,0
1,5302.503246,7822.372679,82006.1508,5,629,2.449961999317037e-14,1.1691838308559714e-10,0
0,4978.273749,1297.966632,72420.63132,4,687,6.187805370892069e-20,2.772413013764988e-16,0
0,4240.622138,5722.17163,78323.55991,5,572,1.118681301300926e-17,4.2695142224970194e-14,0
0,3755.959299,5241.74103,79441.99814,3,546,2.131508054193479e-15,7.205271747337255e-12,0
0,3400.907484,4372.920397,65418.05148,4,656,6.252794275523711e-17,1.9138657362786852e-13,0
1,5302.132152,6672.046165,75813.17772,4,557,6.643710346992531e-12,3.170324721542776e-08,0
0,5037.409274,4625.445018,82343.29585,4,639,1.6201960185418725e-18,7.345431404550635e-15,0
0,4601.913288,1949.700357,72834.60779,3,622,1.770609560651773e-17,7.333372498520913e-14,0
0,6358.746503,5316.351233,125387.016,6,688,6.2790469028751415e-27,3.593418078224726e-23,0
0,5693.56837,5533.752228,78470.97551,3,580,3.4896962399293825e-15,1.7881941719312877e-11,0
1,3124.910558,7645.796331,69824.23238,5,634,2.7130255079067584e-13,7.630165848403028e-10,0
5,3408.355929,19011.01644,60675.17395,5,627,0.9999999974295166,3067.5203282149896,1
3,2386.91116,8930.854907,54004.0978,6,595,9.05544411025608e-05,0.19453086544973858,0
0,4104.678975,4585.826308,62304.72964,3,661,4.506552693441863e-15,1.6648156881450392e-11,0
0,3422.293439,483.9921607,48399.21607,3,589,9.032735929368793e-15,2.782140561656855e-11,0
0,4831.212288,655.2427006,65524.27006,4,682,2.4457156191589145e-19,1.0634194217010667e-15,0
0,7072.066632,4247.958837,110356.9062,5,660,9.942358628598536e-24,6.328172043062008e-20,0
0,2838.70453,4971.699812,56834.29648,4,685,6.379566151355189e-16,1.6298732999957977e-12,0
0,7663.999871,4682.258763,101332.3313,7,641,2.951226556416176e-24,2.0356379952898812e-20,0
1,5417.279327,7391.886571,82768.89299,5,763,1.1297699436266159e-16,5.50825142388698e-13,0
0,3325.862387,3827.4871,63787.18927,6,594,1.3793856039261955e-18,4.128882027540672e-15,0
1,4591.018644,11648.13396,77170.66673,4,648,1.6686732222178664e-10,6.894818886551202e-07,0
0,5270.578434,804.0264322,80402.64322,7,749,7.13777152930183e-26,3.3858166220241684e-22,0
1,6697.997787,12543.05865,113231.0233,5,705,1.4778652410951632e-16,8.908864302905663e-13,0
0,2614.065745,1530.457376,34018.83834,3,542,1.3133717774258333e-11,3.0899161564367716e-08,0
3,4677.785071,12580.42623,83060.34842,5,622,3.233215033981569e-05,0.13611856515562568,0
2,2278.574172,6296.231004,56119.25616,5,645,2.088563606147708e-09,4.283052380592613e-06,0
0,3662.497101,3626.985473,48690.66727,3,562,2.0649656597451838e-12,6.806637668233159e-09,0
0,3602.430278,2328.67013,54447.50246,3,576,3.127290152356599e-14,1.013926025964658e-10,0
1,4021.243386,7745.112627,72143.42856,6,682,2.6654401220776377e-15,9.646545115515362e-12,0
0,3938.984404,7691.970899,83942.14395,4,708,4.344603345685722e-18,1.540199233820005e-14,0
2,4800.014927,9767.911043,79451.65921,5,669,2.6365668283491897e-10,1.1390004118898243e-06,0
0,2647.493203,3619.201061,50265.36177,7,754,1.3748835698543334e-20,3.275995415495151e-17,0
2,3927.278971,13337.24568,71453.03155,1,622,0.12339748371794836,436.15470859183216,0
1,6594.953715,9205.271326,94354.40361,5,646,3.624223288686301e-15,2.1511426357540116e-11,0
0,4450.585341,3906.044046,81326.82297,6,688,4.0484552035263033e-22,1.6216195844258404e-18,0
5,3304.490766,15711.70955,54128.74807,4,581,0.9999999995347582,2974.041688016351,1
0,6281.507504,11998.54258,107376.5507,1,591,9.296917088183726e-13,5.255878900814272e-09,0
1,2321.095209,7619.799706,65211.63133,7,726,1.186762841809234e-16,2.4791305917083745e-13,0
1,4680.526307,7871.859413,80983.66282,6,667,4.4058355634059644e-16,1.8559466332954006e-12,0
5,5899.257667,21851.7523,77147.37475,4,533,0.9999999999939,5309.331900267613,1
0,3705.728604,3460.380598,80980.68043,5,710,1.3213063622298864e-21,4.406762503046227e-18,0
0,5117.821054,5222.287336,95593.59697,6,626,3.2584595883757076e-22,1.5008591776497633e-18,0
1,3609.626434,5838.430858,49754.94405,6,633,9.436100440456899e-13,3.0654717825377035e-09,0
1,4117.146678,7780.847868,68323.66326,6,645,3.49930875016492e-14,1.296645065643405e-10,0
0,3983.6763,6719.219449,93956.24066,6,481,3.820140482536957e-19,1.3696382792657736e-15,0
0,5226.389491,3294.147235,85507.71598,2,601,9.951056098623159e-17,4.680728551637599e-13,0
1,4992.069842,7042.977606,119734.0804,8,727,3.2297106700077353e-25,1.4510647110718107e-21,0
5,5797.809787,27988.41928,104404.9485,4,664,0.9999999994907713,5218.028805642831,1
0,2644.712395,3656.655483,49785.68905,5,655,1.3905864176068033e-16,3.309931021467023e-13,0
5,3840.418321,14994.26544,53794.32662,1,555,0.999999999999921,3456.3764888997266,1
2,3176.531389,8950.757465,65113.42579,5,614,2.3508443624959427e-08,6.72077781730985e-05,0
1,3430.188623,5800.680868,54490.02228,6,658,7.755805495184369e-14,2.3943488194604077e-10,0
1,4843.668876,5190.5122,66071.00102,6,728,1.4748821951480277e-16,6.429456885964554e-13,0
0,4820.052331,6657.655806,73054.80564,4,679,1.2970059357765624e-16,5.626472835654591e-13,0
1,4281.64628,7378.509081,68063.92775,6,692,4.649164004269464e-15,1.791546818759123e-11,0
1,4288.78574,7546.938118,71062.83033,6,577,1.1625276701792834e-13,4.4872488847983016e-10,0
2,5771.842838,14252.24887,81904.82634,3,626,0.00014141879102856324,0.7346223325411483,0
2,4506.243257,12241.86735,81496.32478,5,691,1.9286169148664032e-09,7.821735271157585e-06,0
0,3322.305228,3902.547431,47798.30977,3,668,9.23857428685873e-14,2.762402728724742e-10,0
1,5008.329247,7264.391301,88634.61764,6,646,3.901091391152491e-17,1.7584155098576043e-13,0
0,3809.056144,1577.715356,48374.91132,6,666,8.024422510647574e-19,2.7508928279610646e-15,0
